"","key_index","analysis_type","analysis_var_1","analysis_var_value_1","group_var_1","group_var_value_1","group_var_2","group_var_value_2","nb_analysis_var","nb_group_var","stat","sector","indicator","analysis_level","label::English","label::Arabic"
"454","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","jbeil","pop_group","lebanese",1,2,5,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"455","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","jezzine","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"456","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","kesrwane","pop_group","lebanese",1,2,16,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"457","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","koura","pop_group","lebanese",1,2,5,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"458","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","marjaayoun","pop_group","lebanese",1,2,5,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"459","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","meten","pop_group","lebanese",1,2,11,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"460","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","minieh_dennie","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"461","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","mnt_lbn","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"462","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","nabatieh","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"463","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","north","pop_group","migrant",1,2,9,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"464","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","north","pop_group","prl",1,2,1,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"465","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","rachaya","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"466","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","saida","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"467","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","sour","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"468","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","south","pop_group","migrant",1,2,12,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"469","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","south","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"470","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","tripoli","pop_group","lebanese",1,2,11,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"471","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","w_bekaa","pop_group","lebanese",1,2,7,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"472","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ zahle ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","zahle","pop_group","lebanese",1,2,6,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"473","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ are_disrespectful_in_their_interactions_with_individual_members_of_our_community @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","are_disrespectful_in_their_interactions_with_individual_members_of_our_community","stratification","zgharta","pop_group","lebanese",1,2,4,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"474","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","akkar","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"475","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","akkar","pop_group","migrant",1,2,25,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"476","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","akkar","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"477","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ aley ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","aley","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"478","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baabda ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","baabda","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"479","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","baalbek","pop_group","lebanese",1,2,4,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"480","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","baalbek_hermel","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"481","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","baalbek_hermel","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"482","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ batroun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","batroun","pop_group","lebanese",1,2,3,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"483","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","bcharre","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"484","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","beirut","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"485","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","beirut","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"486","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","beirut","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"487","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","bekaa","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"488","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","bent_jbeil","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"489","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ chouf ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","chouf","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"490","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","hasbaya","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"491","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ hermel ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","hermel","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"492","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","jbeil","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"493","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","jezzine","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"494","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","kesrwane","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"495","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ koura ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","koura","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"496","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","marjaayoun","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"497","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ meten ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","meten","pop_group","lebanese",1,2,5,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"498","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","minieh_dennie","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"499","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","mnt_lbn","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"500","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","nabatieh","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"501","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","north","pop_group","migrant",1,2,6,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"502","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ north ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","north","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"503","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","rachaya","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"504","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ saida ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","saida","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"505","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ sour ~/~ pop_group ~/~ lebanese","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","sour","pop_group","lebanese",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"506","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","south","pop_group","migrant",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
"507","prop_select_multiple @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave ~/~ asked_for_favors_in_exchange_for_the_aid_service @/@ stratification ~/~ south ~/~ pop_group ~/~ prl","prop_select_multiple","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave","asked_for_favors_in_exchange_for_the_aid_service","stratification","south","pop_group","prl",1,2,0,"Livelihood","If not satisfied, why not?","HH_data","If not satisfied, why not?","إذا لم تكن راضيا ، فلماذا لا؟"
